index,title,startYear,endYear,material,url,image,artist,description,museum,art_id_1,art_id_2,art_id_3,art_id_4,art_id_5,art_id_6,art_id_7,art_id_8,art_id_9,art_id_10
3043,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 18,1200.0,1299.0,,https://clevelandart.org/art/2004.1.18,https://openaccess-cdn.clevelandart.org/2004.1.18/2004.1.18_web.jpg,,,cleveland museum of art,3036,3035,3034,3042,3044,3045,3047,3056,3067,3078
3044,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 19,1200.0,1299.0,,https://clevelandart.org/art/2004.1.19,https://openaccess-cdn.clevelandart.org/2004.1.19/2004.1.19_web.jpg,,,cleveland museum of art,3042,3044,3045,3047,3056,3067,3078,3080,3081,3082
3045,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 2,1200.0,1299.0,,https://clevelandart.org/art/2004.1.2,https://openaccess-cdn.clevelandart.org/2004.1.2/2004.1.2_web.jpg,,,cleveland museum of art,3042,3044,3045,3047,3056,3067,3078,3080,3081,3082
3046,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 20,1200.0,1299.0,,https://clevelandart.org/art/2004.1.20,https://openaccess-cdn.clevelandart.org/2004.1.20/2004.1.20_web.jpg,,this section of the daoist pantheon portrays the three true lords 真君  tang hong 唐宏  ge yong 真君  and zhou bin 周斌  who served as censors during their mortal years  their loyal attendants help subjugate the figures at the left and are also compassionate to the common people ,cleveland museum of art,3041,3052,3040,3035,3037,3036,3043,3034,3042,3044
3047,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 21,1200.0,1299.0,,https://clevelandart.org/art/2004.1.21,https://openaccess-cdn.clevelandart.org/2004.1.21/2004.1.21_web.jpg,,,cleveland museum of art,3042,3044,3045,3047,3056,3067,3078,3080,3081,3082
3048,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 22,1200.0,1299.0,,https://clevelandart.org/art/2004.1.22,https://openaccess-cdn.clevelandart.org/2004.1.22/2004.1.22_web.jpg,,this leaf is part of an important album of 50 drawings encompassing three subjects  processions of daoist deities to the celestial spheres  the ten kings of hell  and erlang’s campaign to rid mount guankou of dangerous beasts   em soushan tu   em 搜山圖   br  br this section of the daoist pantheon shows a group of “kings” known as the five manifestations  right to left   guangji 廣濟王  guangcheng 廣成王  guangyou 廣祐王  guanghui 廣惠王  and guangze 廣澤王  the artist chose for an unknown reason to put the fifth king  guocheng  between kings number 1 and number 2 ,cleveland museum of art,3052,3058,3053,3054,3055,3059,3060,3061,3062,3065
3049,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 23,1200.0,1299.0,,https://clevelandart.org/art/2004.1.23,https://openaccess-cdn.clevelandart.org/2004.1.23/2004.1.23_web.jpg,,these six daoist deities all carry plaques inscribed with their names  this group of six is the first set of half officers  ranging from the first to the sixth month of the cycle  album leaf 24 continues the series with the officers for the seventh through the twelfth months ,cleveland museum of art,3050,3057,3037,3036,3058,3043,3035,3064,3046,3034
3050,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 24,1200.0,1299.0,,https://clevelandart.org/art/2004.1.24,https://openaccess-cdn.clevelandart.org/2004.1.24/2004.1.24_web.jpg,,these six daoist deities all carry plaques inscribed with their names  this leaf continues the series of half officers for the seventh through twelfth months  ordered from right to left  album leaf 23 has the six half officers for the first to the sixth month of the cycle ,cleveland museum of art,3049,3057,3058,3064,3063,3068,3036,3037,3043,3053
3051,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 25,1200.0,1299.0,,https://clevelandart.org/art/2004.1.25,https://openaccess-cdn.clevelandart.org/2004.1.25/2004.1.25_web.jpg,,these twelve figures are personifications of the  em dizhi   em 地支  or earthly branches  each is accompanied by its corresponding animal in the chinese zodiac  the earthly branches would normally be accompanied by the ten heavenly stems  or  em tiangan   em 天干  which suggests a missing leaf ,cleveland museum of art,2434,1824,3052,2795,2824,2630,3048,3474,797,3040
3052,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 26,1200.0,1299.0,,https://clevelandart.org/art/2004.1.26,https://openaccess-cdn.clevelandart.org/2004.1.26/2004.1.26_web.jpg,,this leaf is part of an important album of 50 drawings encompassing three subjects  processions of daoist deities to the celestial spheres  the ten kings of hell  and erlang’s campaign to rid mount guankou of dangerous beasts   em soushan tu   em 搜山圖    br  br this section of the daoist pantheon features the six stars of the wenchang constellation  plus two attendants and three ranks 三台  the short figure on the right  the superior general 上將 stands a little aloof from the lieutenant general 次將  noble minister 貴相  director of destiny 司命  director of office 司中  and director of emolument 司錄 ,cleveland museum of art,3046,3048,3041,3037,3035,3043,3036,3034,3042,3044
3053,Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 27,1200.0,1299.0,,https://clevelandart.org/art/2004.1.27,https://openaccess-cdn.clevelandart.org/2004.1.27/2004.1.27_web.jpg,,,cleveland museum of art,3054,3055,3059,3060,3061,3062,3065,3066,3057,3058
3054,Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 28,1200.0,1299.0,,https://clevelandart.org/art/2004.1.28,https://openaccess-cdn.clevelandart.org/2004.1.28/2004.1.28_web.jpg,,,cleveland museum of art,3054,3055,3059,3060,3061,3062,3065,3066,3057,3058
3055,Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 29,1200.0,1299.0,,https://clevelandart.org/art/2004.1.29,https://openaccess-cdn.clevelandart.org/2004.1.29/2004.1.29_web.jpg,,,cleveland museum of art,3054,3055,3059,3060,3061,3062,3065,3066,3057,3058
3056,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 3,1200.0,1299.0,,https://clevelandart.org/art/2004.1.3,https://openaccess-cdn.clevelandart.org/2004.1.3/2004.1.3_web.jpg,,,cleveland museum of art,3042,3044,3045,3047,3056,3067,3078,3080,3081,3082
3057,Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 30,1200.0,1299.0,,https://clevelandart.org/art/2004.1.30,https://openaccess-cdn.clevelandart.org/2004.1.30/2004.1.30_web.jpg,,,cleveland museum of art,3058,3053,3054,3055,3059,3060,3061,3062,3065,3066
3058,Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 31,1200.0,1299.0,,https://clevelandart.org/art/2004.1.31,https://openaccess-cdn.clevelandart.org/2004.1.31/2004.1.31_web.jpg,,,cleveland museum of art,3057,3053,3054,3055,3059,3060,3061,3062,3065,3066
3059,Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 32,1200.0,1299.0,,https://clevelandart.org/art/2004.1.32,https://openaccess-cdn.clevelandart.org/2004.1.32/2004.1.32_web.jpg,,,cleveland museum of art,3054,3055,3059,3060,3061,3062,3065,3066,3057,3058
3060,Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 33,1200.0,1299.0,,https://clevelandart.org/art/2004.1.33,https://openaccess-cdn.clevelandart.org/2004.1.33/2004.1.33_web.jpg,,,cleveland museum of art,3054,3055,3059,3060,3061,3062,3065,3066,3057,3058
3061,Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 34,1200.0,1299.0,,https://clevelandart.org/art/2004.1.34,https://openaccess-cdn.clevelandart.org/2004.1.34/2004.1.34_web.jpg,,,cleveland museum of art,3054,3055,3059,3060,3061,3062,3065,3066,3057,3058
3062,Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 35,1200.0,1299.0,,https://clevelandart.org/art/2004.1.35,https://openaccess-cdn.clevelandart.org/2004.1.35/2004.1.35_web.jpg,,,cleveland museum of art,3054,3055,3059,3060,3061,3062,3065,3066,3057,3058
3063,Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 36,1200.0,1299.0,,https://clevelandart.org/art/2004.1.36,https://openaccess-cdn.clevelandart.org/2004.1.36/2004.1.36_web.jpg,,,cleveland museum of art,3068,3057,3064,3058,3053,3054,3055,3059,3060,3061
3064,Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 37,1200.0,1299.0,,https://clevelandart.org/art/2004.1.37,https://openaccess-cdn.clevelandart.org/2004.1.37/2004.1.37_web.jpg,,,cleveland museum of art,3068,3057,3063,3058,3053,3054,3055,3059,3060,3061
3065,Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 38,1200.0,1299.0,,https://clevelandart.org/art/2004.1.38,https://openaccess-cdn.clevelandart.org/2004.1.38/2004.1.38_web.jpg,,,cleveland museum of art,3054,3055,3059,3060,3061,3062,3065,3066,3057,3058
3066,Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 39,1200.0,1299.0,,https://clevelandart.org/art/2004.1.39,https://openaccess-cdn.clevelandart.org/2004.1.39/2004.1.39_web.jpg,,,cleveland museum of art,3054,3055,3059,3060,3061,3062,3065,3066,3057,3058
3067,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 4,1200.0,1299.0,,https://clevelandart.org/art/2004.1.4,https://openaccess-cdn.clevelandart.org/2004.1.4/2004.1.4_web.jpg,,,cleveland museum of art,3042,3044,3045,3047,3056,3067,3078,3080,3081,3082
3068,Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 40,1200.0,1299.0,,https://clevelandart.org/art/2004.1.40,https://openaccess-cdn.clevelandart.org/2004.1.40/2004.1.40_web.jpg,,,cleveland museum of art,3063,3064,3057,3053,3054,3055,3059,3060,3061,3062
3069,Album of Daoist and Buddhist Themes: Search the Mountain: Leaf 41,1200.0,1299.0,,https://clevelandart.org/art/2004.1.41,https://openaccess-cdn.clevelandart.org/2004.1.41/2004.1.41_web.jpg,,,cleveland museum of art,3070,3071,3072,3073,3074,3075,3076,3077,3079,3033
3070,Album of Daoist and Buddhist Themes: Search the Mountain: Leaf 42,1200.0,1299.0,,https://clevelandart.org/art/2004.1.42,https://openaccess-cdn.clevelandart.org/2004.1.42/2004.1.42_web.jpg,,,cleveland museum of art,3070,3071,3072,3073,3074,3075,3076,3077,3079,3033
3071,Album of Daoist and Buddhist Themes: Search the Mountain: Leaf 43,1200.0,1299.0,,https://clevelandart.org/art/2004.1.43,https://openaccess-cdn.clevelandart.org/2004.1.43/2004.1.43_web.jpg,,,cleveland museum of art,3070,3071,3072,3073,3074,3075,3076,3077,3079,3033
3072,Album of Daoist and Buddhist Themes: Search the Mountain: Leaf 44,1200.0,1299.0,,https://clevelandart.org/art/2004.1.44,https://openaccess-cdn.clevelandart.org/2004.1.44/2004.1.44_web.jpg,,,cleveland museum of art,3070,3071,3072,3073,3074,3075,3076,3077,3079,3033
3073,Album of Daoist and Buddhist Themes: Search the Mountain: Leaf 45,1200.0,1299.0,,https://clevelandart.org/art/2004.1.45,https://openaccess-cdn.clevelandart.org/2004.1.45/2004.1.45_web.jpg,,,cleveland museum of art,3070,3071,3072,3073,3074,3075,3076,3077,3079,3033
3074,Album of Daoist and Buddhist Themes: Search the Mountain: Leaf 46,1200.0,1299.0,,https://clevelandart.org/art/2004.1.46,https://openaccess-cdn.clevelandart.org/2004.1.46/2004.1.46_web.jpg,,,cleveland museum of art,3070,3071,3072,3073,3074,3075,3076,3077,3079,3033
3075,Album of Daoist and Buddhist Themes: Search the Mountain: Leaf 47,1200.0,1299.0,,https://clevelandart.org/art/2004.1.47,https://openaccess-cdn.clevelandart.org/2004.1.47/2004.1.47_web.jpg,,,cleveland museum of art,3070,3071,3072,3073,3074,3075,3076,3077,3079,3033
3076,Album of Daoist and Buddhist Themes: Search the Mountain: Leaf 48,1200.0,1299.0,,https://clevelandart.org/art/2004.1.48,https://openaccess-cdn.clevelandart.org/2004.1.48/2004.1.48_web.jpg,,,cleveland museum of art,3070,3071,3072,3073,3074,3075,3076,3077,3079,3033
3077,Album of Daoist and Buddhist Themes: Search the Mountain: Leaf 49,1200.0,1299.0,,https://clevelandart.org/art/2004.1.49,https://openaccess-cdn.clevelandart.org/2004.1.49/2004.1.49_web.jpg,,,cleveland museum of art,3070,3071,3072,3073,3074,3075,3076,3077,3079,3033
3078,"Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 5
",1200.0,1299.0,,https://clevelandart.org/art/2004.1.5,https://openaccess-cdn.clevelandart.org/2004.1.5/2004.1.5_web.jpg,,,cleveland museum of art,3042,3044,3045,3047,3056,3067,3078,3080,3081,3082
3079,Album of Daoist and Buddhist Themes: Search the Mountain: Leaf 50,1200.0,1299.0,,https://clevelandart.org/art/2004.1.50,https://openaccess-cdn.clevelandart.org/2004.1.50/2004.1.50_web.jpg,,,cleveland museum of art,3070,3071,3072,3073,3074,3075,3076,3077,3079,3033
3080,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 6,1200.0,1299.0,,https://clevelandart.org/art/2004.1.6,https://openaccess-cdn.clevelandart.org/2004.1.6/2004.1.6_web.jpg,,,cleveland museum of art,3042,3044,3045,3047,3056,3067,3078,3080,3081,3082
3081,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 7,1200.0,1299.0,,https://clevelandart.org/art/2004.1.7,https://openaccess-cdn.clevelandart.org/2004.1.7/2004.1.7_web.jpg,,,cleveland museum of art,3042,3044,3045,3047,3056,3067,3078,3080,3081,3082
3082,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 8,1200.0,1299.0,,https://clevelandart.org/art/2004.1.8,https://openaccess-cdn.clevelandart.org/2004.1.8/2004.1.8_web.jpg,,,cleveland museum of art,3042,3044,3045,3047,3056,3067,3078,3080,3081,3082
3083,Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 9,1200.0,1299.0,,https://clevelandart.org/art/2004.1.9,https://openaccess-cdn.clevelandart.org/2004.1.9/2004.1.9_web.jpg,,,cleveland museum of art,3042,3044,3045,3047,3056,3067,3078,3080,3081,3082
3084,Sindhu Raga,1715.0,1725.0,,https://clevelandart.org/art/2004.110,https://openaccess-cdn.clevelandart.org/2004.110/2004.110_web.jpg,,,cleveland museum of art,846,1993,3084,2908,2909,295,2658,2920,3263,1972
3085,Self Portrait,1824.0,1824.0,,https://clevelandart.org/art/2004.17,https://openaccess-cdn.clevelandart.org/2004.17/2004.17_web.jpg,François LePage,françois lepage belonged to a family of flower painters and worked in the french city of lyon  which was famous for producing silk  particularly fabric with flower motifs  flower painting was a specialty associated with the lyon school of painting  and is a subject that requires both delicacy and dexterity  both of which are highlighted in this small self portrait ,cleveland museum of art,789,3116,1853,2703,3435,3523,3522,3520,3155,2092
3086,"Harbor of Boston, with the City in the Distance",1846.0,1847.0,,https://clevelandart.org/art/2004.35,https://openaccess-cdn.clevelandart.org/2004.35/2004.35_web.jpg,Fitz Henry Lane,,cleveland museum of art,3480,3315,2753,1732,1583,3478,1564,2303,2290,793
3087,God of Thunder (Raijin),1640.0,1670.0,,https://clevelandart.org/art/2004.86,https://openaccess-cdn.clevelandart.org/2004.86/2004.86_web.jpg,Tawaraya Sōtatsu,,cleveland museum of art,3396,2558,2265,1622,3359,2946,3460,3005,3409,2959
3088,Two Elephants Fighting in a Courtyard Before Muhammad Shah,1725.0,1745.0,,https://clevelandart.org/art/2005.1,https://openaccess-cdn.clevelandart.org/2005.1/2005.1_web.jpg,Nainsukh,,cleveland museum of art,3089,3090,1004,3245,2540,3260,3188,174,3259,2990
3089,Two Elephants Fighting in a Courtyard Before Muhammad Shah,1725.0,1745.0,,https://clevelandart.org/art/2005.1.a,https://openaccess-cdn.clevelandart.org/2005.1.a/2005.1.a_web.jpg,Nainsukh,,cleveland museum of art,3089,3090,1004,3245,2540,3260,3188,174,3259,2990
3090,Two Elephants Fighting in a Courtyard Before Muhammad Shah,1725.0,1745.0,,https://clevelandart.org/art/2005.1.b,https://openaccess-cdn.clevelandart.org/2005.1.b/2005.1.b_web.jpg,Nainsukh,,cleveland museum of art,3089,3090,1004,3245,2540,3260,3188,174,3259,2990
3091,Caparisoned Elephant with a Mahout,1761.0,1761.0,,https://openaccess-cdn.clevelandart.org/2005.202/2005.202_web.jpg,https://openaccess-cdn.clevelandart.org/2005.202/2005.202_print.jpg,,,cleveland museum of art,3451,3412,2930,2990,1720,3088,3089,3090,377,223
3092,Evening Mood-Lidingö,1900.0,1900.0,,https://clevelandart.org/art/2005.4,https://openaccess-cdn.clevelandart.org/2005.4/2005.4_web.jpg,Eugène Jansson,the swirling brushstrokes and telescopic perspective in this view of a field near stockholm  sweden  converge on the dark mass of trees and dying sunset in the center  feelings of melancholy and loneliness are relieved only by the appearance of the first evening star  although little known in the united states  eugène janssen was one of the most important artists of scandinavian modernism  he became aware of the works of the norwegian symbolist edvard munch as early as 1884 and shared munch’s ambition of exploring psychological states of mind rather than adhering to external appearances ,cleveland museum of art,2753,46,1922,3488,3308,1725,3483,2573,3477,137
3093,Illustration to the Mahabharata,1795.0,1805.0,,https://openaccess-cdn.clevelandart.org/2005.68/2005.68_web.jpg,https://openaccess-cdn.clevelandart.org/2005.68/2005.68_print.jpg,,,cleveland museum of art,3093,3515,3238,3513,3514,3506,3508,3509,3512,3519
3094,Three Figures: woman with two children playing ball,1900.0,1999.0,,https://clevelandart.org/art/2005.77,https://openaccess-cdn.clevelandart.org/2005.77/2005.77_web.jpg,,,cleveland museum of art,579,833,2484,3097,3193,2680,425,601,3153,2697
3095,Woman in profile facing left  (by woman painter),1900.0,1999.0,,https://clevelandart.org/art/2005.78,https://openaccess-cdn.clevelandart.org/2005.78/2005.78_web.jpg,,,cleveland museum of art,2955,1423,1094,3153,579,593,594,2694,1558,220
3096,Devotional painting (female figure),1900.0,1999.0,,https://clevelandart.org/art/2005.79,https://openaccess-cdn.clevelandart.org/2005.79/2005.79_web.jpg,,,cleveland museum of art,283,3220,3103,2620,94,2100,292,3357,3385,3031
3097,Two Women facing each other,1900.0,1999.0,,https://clevelandart.org/art/2005.80,https://openaccess-cdn.clevelandart.org/2005.80/2005.80_web.jpg,,,cleveland museum of art,3470,2927,3369,3094,3153,3371,3193,1691,3440,2266
3098,Rider and four-legged bovine creature with border of colored squares,1900.0,1999.0,,https://clevelandart.org/art/2005.81,https://openaccess-cdn.clevelandart.org/2005.81/2005.81_web.jpg,,,cleveland museum of art,3104,3100,3099,1425,3439,94,1665,1723,1745,1422
